iteration,para_a,para_b,f_beta,TP,FP,FN,TN,precision,recall
1149,0.012820236686390532,7,0.8945410162380832,93,7,-1,-1,0.93,0.8907673358917236
1150,0.012820236686390532,8,0.8844964404118963,92,7,-1,-1,0.9292929292929293,0.8797842264175415
1151,0.012820236686390532,9,0.874364408940552,90,7,-1,-1,0.9278350515463918,0.8688012361526489
1152,0.012820236686390532,10,0.8642087421586867,88,7,-1,-1,0.9263157894736842,0.8578182458877563
1153,0.012921183431952662,2,0.9303670260468082,97,22,0,-1,0.8151260504201681,0.945215106010437
1154,0.012921183431952662,3,1.0243188811916353,95,10,-1,-1,0.9047619047619048,0.9342321157455444
1155,0.012921183431952662,4,1.0163116610544254,93,7,-1,-1,0.93,0.9232490062713623
1156,0.012921183431952662,5,1.0054096950029519,93,7,-1,-1,0.93,0.9122658967971802
1157,0.012921183431952662,6,0.9944820179447937,93,7,-1,-1,0.93,0.9012829065322876
1158,0.012921183431952662,7,0.894116853472659,93,7,-1,-1,0.93,0.8903000354766846
1159,0.012921183431952662,8,0.8840713312461695,92,7,-1,-1,0.9292929292929293,0.8793169260025024
1160,0.012921183431952662,9,0.8739384136752744,90,7,-1,-1,0.9278350515463918,0.8683339357376099
1161,0.012921183431952662,10,0.8637817515911741,88,7,-1,-1,0.9263157894736842,0.8573508262634277
1162,0.013022130177514793,2,0.929959646063917,97,22,0,-1,0.8151260504201681,0.9447479248046875
1163,0.013022130177514793,3,1.0238593464916272,95,10,-1,-1,0.9047619047619048,0.9337649345397949
1164,0.013022130177514793,4,1.015848337959026,93,7,-1,-1,0.93,0.9227817058563232
1165,0.013022130177514793,5,1.0049453932707892,93,7,-1,-1,0.93,0.9117987155914307
1166,0.013022130177514793,6,0.9940167342481511,93,7,-1,-1,0.93,0.9008158445358276
1167,0.013022130177514793,7,0.8936926478962162,93,7,-1,-1,0.93,0.8898327350616455
1168,0.013022130177514793,8,0.8836462875560382,92,7,-1,-1,0.9292929292929293,0.8788497447967529
1169,0.013022130177514793,9,0.8735124839094776,90,7,-1,-1,0.9278350515463918,0.8678667545318604
1170,0.013022130177514793,10,0.8633550443512468,88,7,-1,-1,0.9263157894736842,0.8568837642669678
1171,0.013123076923076923,2,0.9304437614719182,97,21,0,-1,0.8220338983050848,0.9442806243896484
1172,0.013123076923076923,3,1.0233996472076639,95,10,-1,-1,0.9047619047619048,0.9332976341247559
1173,0.013123076923076923,4,1.015385204688587,93,7,-1,-1,0.93,0.9223146438598633
1174,0.013123076923076923,5,1.0044810447968326,93,7,-1,-1,0.93,0.9113315343856812
1175,0.013123076923076923,6,0.9935511661206057,93,7,-1,-1,0.93,0.9003485441207886
1176,0.013123076923076923,7,0.8932685077343644,93,7,-1,-1,0.93,0.889365553855896
1177,0.013123076923076923,8,0.8832210924206222,92,7,-1,-1,0.9292929292929293,0.8783824443817139
1178,0.013123076923076923,9,0.8730864022700391,90,7,-1,-1,0.9278350515463918,0.8673994541168213
1179,0.013123076923076923,10,0.8629280759016246,88,7,-1,-1,0.9263157894736842,0.8564164638519287
1180,0.013224023668639054,2,0.9309281853682992,97,20,0,-1,0.8290598290598291,0.9438135623931885
1181,0.013224023668639054,3,1.0229400178728896,95,10,-1,-1,0.9047619047619048,0.9328304529190063
1182,0.013224023668639054,4,1.0149217884098736,93,7,-1,-1,0.93,0.9218473434448242
1183,0.013224023668639054,5,1.0040165310696587,93,7,-1,-1,0.93,0.9108642339706421
1184,0.013224023668639054,6,0.9028051543993171,93,7,-1,-1,0.93,0.8998813629150391
1185,0.013224023668639054,7,0.8928443247703769,93,7,-1,-1,0.93,0.8888983726501465
1186,0.013224023668639054,8,0.8827960712542943,92,7,-1,-1,0.9292929292929293,0.8779153823852539
1187,0.013224023668639054,9,0.8726606035606286,90,7,-1,-1,0.9278350515463918,0.8669325113296509
1188,0.013224023668639054,10,0.8624331616523558,87,7,-1,-1,0.925531914893617,0.8559492826461792
1189,0.013324970414201182,2,0.931412499584272,97,19,0,-1,0.8362068965517241,0.9433462619781494
1190,0.013324970414201182,3,1.0234817670401055,95,9,-1,-1,0.9134615384615384,0.9323632717132568
1191,0.013324970414201182,4,1.014458443753343,93,7,-1,-1,0.93,0.9213801622390747
1192,0.013324970414201182,5,1.0035522075953014,93,7,-1,-1,0.93,0.9103971719741821
1193,0.013324970414201182,6,0.902381825307526,93,7,-1,-1,0.93,0.8994140625
1194,0.013324970414201182,7,0.8924200989977745,93,7,-1,-1,0.93,0.888431191444397
1195,0.013324970414201182,8,0.8823708986296462,92,7,-1,-1,0.9292929292929293,0.8774482011795044
1196,0.013324970414201182,9,0.8722344355428039,90,7,-1,-1,0.9278350515463918,0.8664652109146118
1197,0.013324970414201182,10,0.8620062826516377,87,7,-1,-1,0.925531914893617,0.8554821014404297
1198,0.013425917159763313,2,0.9310025847001251,97,19,0,-1,0.8362068965517241,0.9428790807723999
1199,0.013425917159763313,3,1.023021142300202,95,9,-1,-1,0.9134615384615384,0.9318960905075073
1200,0.013425917159763313,4,1.013995170747635,93,7,-1,-1,0.93,0.9209131002426147
1201,0.013425917159763313,5,1.003087600325376,93,7,-1,-1,0.93,0.9099298715591431
1202,0.013425917159763313,6,0.9019585615393201,93,7,-1,-1,0.93,0.8989468812942505
1203,0.013425917159763313,7,0.891995722145212,93,7,-1,-1,0.93,0.8879638910293579
1204,0.013425917159763313,8,0.8819456830137887,92,7,-1,-1,0.9292929292929293,0.8769810199737549
1205,0.013425917159763313,9,0.8718082243093978,90,7,-1,-1,0.9278350515463918,0.8659979104995728
1206,0.013425917159763313,10,0.8615794691669799,87,7,-1,-1,0.925531914893617,0.8550150394439697
1207,0.013526863905325443,2,0.9305926245872738,97,19,0,-1,0.8362068965517241,0.9424118995666504
1208,0.013526863905325443,3,1.022560470536365,95,9,-1,-1,0.9134615384615384,0.9314289093017578
1209,0.013526863905325443,4,1.0135316146412325,93,7,-1,-1,0.93,0.9204457998275757
1210,0.013526863905325443,5,1.002623183341872,93,7,-1,-1,0.93,0.9094628095626831
1211,0.013526863905325443,6,0.9015352551015753,93,7,-1,-1,0.93,0.898479700088501
1212,0.013526863905325443,7,0.8915715190008001,93,7,-1,-1,0.93,0.887496829032898
1213,0.013526863905325443,8,0.8815204244002007,92,7,-1,-1,0.9292929292929293,0.8765138387680054
1214,0.013526863905325443,9,0.8713820785977304,90,7,-1,-1,0.9278350515463918,0.8655307292938232
1215,0.013526863905325443,10,0.8611525033186151,87,7,-1,-1,0.925531914893617,0.8545478582382202
1216,0.013627810650887574,2,0.9301826192382321,97,19,0,-1,0.8362068965517241,0.9419447183609009
1217,0.013627810650887574,3,1.0220997517413932,95,9,-1,-1,0.9134615384615384,0.9309617280960083
1218,0.013627810650887574,4,1.0130681301715918,93,7,-1,-1,0.93,0.9199786186218262
1219,0.013627810650887574,5,1.002158601053037,93,7,-1,-1,0.93,0.9089956283569336
1220,0.013627810650887574,6,0.9011119059878389,93,7,-1,-1,0.93,0.8980125188827515
1221,0.013627810650887574,7,0.8911469481900184,93,7,-1,-1,0.93,0.8870294094085693
1222,0.013627810650887574,8,0.8810950142538763,92,7,-1,-1,0.9292929292929293,0.8760465383529663
1223,0.013627810650887574,9,0.8709557809244677,90,7,-1,-1,0.9278350515463918,0.8650634288787842
1224,0.013627810650887574,10,0.860725385066665,87,7,-1,-1,0.925531914893617,0.8540805578231812
1225,0.013728757396449704,2,0.9297724640083034,97,19,0,-1,0.8362068965517241,0.9414774179458618
1226,0.013728757396449704,3,1.0226387635438137,95,8,-1,-1,0.9223300970873787,0.9304945468902588
1227,0.013728757396449704,4,1.0126045990835184,93,7,-1,-1,0.93,0.9195114374160767
1228,0.013728757396449704,5,1.0016939719800346,93,7,-1,-1,0.93,0.9085284471511841
1229,0.013728757396449704,6,0.9006885141916572,93,7,-1,-1,0.93,0.897545337677002
1230,0.013728757396449704,7,0.8907225510962737,93,7,-1,-1,0.93,0.8865622282028198
1231,0.013728757396449704,8,0.8806697781537429,92,7,-1,-1,0.9292929292929293,0.8755794763565063
1232,0.013728757396449704,9,0.8705296575477967,90,7,-1,-1,0.9278350515463918,0.8645963668823242
1233,0.013728757396449704,10,0.8602983323219736,87,7,-1,-1,0.925531914893617,0.8536133766174316
1234,0.013829704142011835,2,0.9302537541720487,97,18,0,-1,0.8434782608695652,0.9410103559494019
1235,0.013829704142011835,3,1.022176930702477,95,8,-1,-1,0.9223300970873787,0.9300272464752197
1236,0.013829704142011835,4,1.012141021369978,93,7,-1,-1,0.93,0.9190442562103271
1237,0.013829704142011835,5,1.0012291775398172,93,7,-1,-1,0.93,0.908061146736145
1238,0.013829704142011835,6,0.900264971654562,93,7,-1,-1,0.93,0.8970780372619629
1239,0.013829704142011835,7,0.890298219470081,93,7,-1,-1,0.93,0.8860951662063599
1240,0.013829704142011835,8,0.880244281957388,92,7,-1,-1,0.9292929292929293,0.8751121759414673
1241,0.013829704142011835,9,0.8701033821963864,90,7,-1,-1,0.9278350515463918,0.8641291856765747
1242,0.013829704142011835,10,0.8598019580370613,86,7,-1,-1,0.9247311827956989,0.8531460762023926
1243,0.013930650887573963,2,0.9298428261954804,97,18,0,-1,0.8434782608695652,0.9405431747436523
1244,0.013930650887573963,3,1.0217151689324786,95,8,-1,-1,0.9223300970873787,0.9295600652694702
1245,0.013930650887573963,4,1.0116773970239352,93,7,-1,-1,0.93,0.9185770750045776
1246,0.013930650887573963,5,1.000764573453258,93,7,-1,-1,0.93,0.9075940847396851
1247,0.013930650887573963,6,0.8998416025261345,93,7,-1,-1,0.93,0.8966109752655029
1248,0.013930650887573963,7,0.8898736283791923,93,7,-1,-1,0.93,0.8856278657913208
1249,0.013930650887573963,8,0.8798187427152446,92,7,-1,-1,0.9292929292929293,0.8746448755264282
1250,0.013930650887573963,9,0.869677063618582,90,7,-1,-1,0.9278350515463918,0.8636620044708252
1251,0.013930650887573963,10,0.8593748870689742,86,7,-1,-1,0.9247311827956989,0.8526788949966431
1252,0.014031597633136094,2,0.9301651834697541,96,17,-1,-1,0.8495575221238938,0.9400758743286133
1253,0.014031597633136094,3,1.0210818001903648,93,8,-1,-1,0.9207920792079208,0.9290930032730103
1254,0.014031597633136094,4,1.0112137260383538,93,7,-1,-1,0.93,0.9181098937988281
1255,0.014031597633136094,5,1.0002995667856072,93,7,-1,-1,0.93,0.9071266651153564
1256,0.014031597633136094,6,0.8994179745700748,93,7,-1,-1,0.93,0.8961436748504639
1257,0.014031597633136094,7,0.8894491027428798,93,7,-1,-1,0.93,0.8851606845855713
1258,0.014031597633136094,8,0.8793931604207805,92,7,-1,-1,0.9292929292929293,0.8741775751113892
1259,0.014031597633136094,9,0.8692507018078085,90,7,-1,-1,0.9278350515463918,0.8631948232650757
1260,0.014031597633136094,10,0.8589476636167832,86,7,-1,-1,0.9247311827956989,0.852211594581604
1261,0.014132544378698224,2,0.9297535166650315,96,17,-1,-1,0.8495575221238938,0.9396086931228638
1262,0.014132544378698224,3,1.0206199823523936,93,8,-1,-1,0.9207920792079208,0.9286257028579712
1263,0.014132544378698224,4,1.0107500084061953,93,7,-1,-1,0.93,0.9176427125930786
1264,0.014132544378698224,5,0.9998348690931734,93,7,-1,-1,0.93,0.9066596031188965
1265,0.014132544378698224,6,0.89899452005335,93,7,-1,-1,0.93,0.8956766128540039
1266,0.014132544378698224,7,0.8890246425874605,93,7,-1,-1,0.93,0.8846936225891113
1267,0.014132544378698224,8,0.8789676436508495,92,7,-1,-1,0.9292929292929293,0.8737103939056396
1268,0.014132544378698224,9,0.8688242967574886,90,7,-1,-1,0.9278350515463918,0.8627276420593262
1269,0.014132544378698224,10,0.8585207236494379,86,7,-1,-1,0.9247311827956989,0.8517446517944336
1270,0.014233491124260355,2,0.9293418050567148,96,17,-1,-1,0.8495575221238938,0.9391415119171143
1271,0.014233491124260355,3,1.0201581176775383,93,8,-1,-1,0.9207920792079208,0.9281584024429321
1272,0.014233491124260355,4,1.0102862441204208,93,7,-1,-1,0.93,0.9171755313873291
1273,0.014233491124260355,5,0.9993700059813498,93,7,-1,-1,0.93,0.906192421913147
1274,0.014233491124260355,6,0.898570914748086,93,7,-1,-1,0.93,0.8952094316482544
1275,0.014233491124260355,7,0.8885998145299252,93,7,-1,-1,0.93,0.8842262029647827
1276,0.014233491124260355,8,0.8785421924318687,92,7,-1,-1,0.9292929292929293,0.8732433319091797
1277,0.014233491124260355,9,0.8683977396399357,90,7,-1,-1,0.9278350515463918,0.8622603416442871
1278,0.014233491124260355,10,0.858093522193579,86,7,-1,-1,0.9247311827956989,0.8512774705886841
1279,0.014334437869822485,2,0.9289300486374895,96,17,-1,-1,0.8495575221238938,0.9386743307113647
1280,0.014334437869822485,3,1.0207138595237224,93,7,-1,-1,0.93,0.9276913404464722
1281,0.014334437869822485,4,1.0098224331739887,93,7,-1,-1,0.93,0.9167083501815796
1282,0.014334437869822485,5,0.9989050960429325,93,7,-1,-1,0.93,0.9057252407073975
1283,0.014334437869822485,6,0.89814715861512,93,7,-1,-1,0.93,0.8947421312332153
1284,0.014334437869822485,7,0.8881752686449715,93,7,-1,-1,0.93,0.8837591409683228
1285,0.014334437869822485,8,0.8781166981849062,92,7,-1,-1,0.9292929292929293,0.8727762699127197
1286,0.014334437869822485,9,0.8679054151381185,89,7,-1,-1,0.9270833333333334,0.8617931604385376
1287,0.014334437869822485,10,0.8575958433364298,85,7,-1,-1,0.9239130434782609,0.8508102893829346
1288,0.014435384615384616,2,0.9285182474000391,96,17,-1,-1,0.8495575221238938,0.9382071495056152
1289,0.014435384615384616,3,1.0202509790749854,93,7,-1,-1,0.93,0.9272240400314331
1290,0.014435384615384616,4,1.0093584571926824,93,7,-1,-1,0.93,0.9162410497665405
1291,0.014435384615384616,5,0.9984401392708455,93,7,-1,-1,0.93,0.905258059501648
1292,0.014435384615384616,6,0.897723467850096,93,7,-1,-1,0.93,0.8942749500274658
1293,0.014435384615384616,7,0.8877504631534846,93,7,-1,-1,0.93,0.8832918405532837
1294,0.014435384615384616,8,0.8776909436707588,92,7,-1,-1,0.9292929292929293,0.8723089694976807
1295,0.014435384615384616,9,0.8674788361763123,89,7,-1,-1,0.9270833333333334,0.8613258600234985
1296,0.014435384615384616,10,0.8571685159902834,85,7,-1,-1,0.9239130434782609,0.8503429889678955
1297,0.014536331360946744,2,0.9290044367281657,96,16,-1,-1,0.8571428571428571,0.9377398490905762
1298,0.014536331360946744,3,1.0197882882920843,93,7,-1,-1,0.93,0.9267569780349731
1299,0.014536331360946744,4,1.0088945528918962,93,7,-1,-1,0.93,0.915773868560791
1300,0.014536331360946744,5,0.9979751356580121,93,7,-1,-1,0.93,0.9047908782958984
1301,0.014536331360946744,6,0.8972997343509466,93,7,-1,-1,0.93,0.8938077688217163
1302,0.014536331360946744,7,0.8873258315239628,93,7,-1,-1,0.93,0.8828247785568237
1303,0.014536331360946744,8,0.877265037444283,92,7,-1,-1,0.9292929292929293,0.871841549873352
1304,0.014536331360946744,9,0.8670523227390429,89,7,-1,-1,0.9270833333333334,0.860858678817749
1305,0.014536331360946744,10,0.8567411450678754,85,7,-1,-1,0.9239130434782609,0.8498756885528564
1306,0.014637278106508875,2,0.9285918537382251,96,16,-1,-1,0.8571428571428571,0.9372727870941162
1307,0.014637278106508875,3,1.0193253147935455,93,7,-1,-1,0.93,0.9262896776199341
1308,0.014637278106508875,4,1.0084306019093197,93,7,-1,-1,0.93,0.9153066873550415
1309,0.014637278106508875,5,0.997510085197353,93,7,-1,-1,0.93,0.9043236970901489
1310,0.014637278106508875,6,0.8968759581112058,93,7,-1,-1,0.93,0.8933405876159668
1311,0.014637278106508875,7,0.8869009402311432,93,7,-1,-1,0.93,0.8823574781417847
1312,0.014637278106508875,8,0.8768395226575864,92,7,-1,-1,0.9292929292929293,0.8713746070861816
1313,0.014637278106508875,9,0.86662587485286,89,7,-1,-1,0.9270833333333334,0.8603916168212891
1314,0.014637278106508875,10,0.8563139486422789,85,7,-1,-1,0.9239130434782609,0.8494086265563965
1315,0.014738224852071005,2,0.9281790155554702,96,16,-1,-1,0.8571428571428571,0.9368054866790771
1316,0.014738224852071005,3,1.0188624128710033,93,7,-1,-1,0.93,0.9258224964141846
1317,0.014738224852071005,4,1.0079664858349908,93,7,-1,-1,0.93,0.9148393869400024
1318,0.014738224852071005,5,0.997044750514727,93,7,-1,-1,0.93,0.9038562774658203
1319,0.014738224852071005,6,0.8964520309742746,93,7,-1,-1,0.93,0.8928732872009277
1320,0.014738224852071005,7,0.8864761144240176,93,7,-1,-1,0.93,0.8818902969360352
1321,0.014738224852071005,8,0.8764137475401371,92,7,-1,-1,0.9292929292929293,0.8709074258804321
1322,0.014738224852071005,9,0.8661992748246553,89,7,-1,-1,0.9270833333333334,0.8599244356155396
1323,0.014738224852071005,10,0.8558865996205763,85,7,-1,-1,0.9239130434782609,0.848941445350647
1324,0.014839171597633136,2,0.9295630461618233,96,14,-1,-1,0.8727272727272727,0.9363384246826172
1325,0.014839171597633136,3,1.0183995825530594,93,7,-1,-1,0.93,0.9253554344177246
1326,0.014839171597633136,4,1.0075025598706073,93,7,-1,-1,0.93,0.9143723249435425
1327,0.014839171597633136,5,0.9965796063132585,93,7,-1,-1,0.93,0.9033890962600708
1328,0.014839171597633136,6,0.8960283855451208,93,7,-1,-1,0.93,0.8924063444137573
1329,0.014839171597633136,7,0.8860512457109239,93,7,-1,-1,0.93,0.8814231157302856
1330,0.014839171597633136,8,0.8759879293400623,92,7,-1,-1,0.9292929292929293,0.8704402446746826
1331,0.014839171597633136,9,0.8657725226146815,89,7,-1,-1,0.9270833333333334,0.8594571352005005
1332,0.014839171597633136,10,0.8554590979627508,85,7,-1,-1,0.9239130434782609,0.8484741449356079
1333,0.014940118343195266,2,0.9291485182566135,96,14,-1,-1,0.8727272727272727,0.9358711242675781
1334,0.014940118343195266,3,1.017936351280156,93,7,-1,-1,0.93,0.924888014793396
1335,0.014940118343195266,4,1.0070383503736249,93,7,-1,-1,0.93,0.9139050245285034
1336,0.014940118343195266,5,0.9961144152427166,93,7,-1,-1,0.93,0.9029219150543213
1337,0.014940118343195266,6,0.8956042647118055,93,7,-1,-1,0.93,0.8919389247894287
1338,0.014940118343195266,7,0.8856263340853616,93,7,-1,-1,0.93,0.8809559345245361
1339,0.014940118343195266,8,0.8755619593795181,92,7,-1,-1,0.9292929292929293,0.8699729442596436
1340,0.014940118343195266,9,0.865345727065118,89,7,-1,-1,0.9270833333333334,0.8589898347854614
1341,0.014940118343195266,10,0.8550316617752267,85,7,-1,-1,0.9239130434782609,0.8480069637298584
1342,0.015041065088757397,2,0.9296334085008785,96,13,-1,-1,0.8807339449541285,0.9354039430618286
1343,0.015041065088757397,3,1.0174734278919062,93,7,-1,-1,0.93,0.924420952796936
1344,0.015041065088757397,4,1.0065743310201554,93,7,-1,-1,0.93,0.9134379625320435
1345,0.015041065088757397,5,0.9956491772960171,93,7,-1,-1,0.93,0.9024547338485718
1346,0.015041065088757397,6,0.8951804256169708,93,7,-1,-1,0.93,0.8914718627929688
1347,0.015041065088757397,7,0.8852012711009181,93,7,-1,-1,0.93,0.8804886341094971
1348,0.015041065088757397,8,0.8751358376189632,92,7,-1,-1,0.9292929292929293,0.8695055246353149
1349,0.015041065088757397,9,0.8649188881693622,89,7,-1,-1,0.9270833333333334,0.8585225343704224
1350,0.015041065088757397,10,0.8546040729160002,85,7,-1,-1,0.9239130434782609,0.8475396633148193
1351,0.015142011834319525,2,0.9300045721635254,95,12,-1,-1,0.8878504672897196,0.9349367618560791
1352,0.015142011834319525,3,1.017010339804992,93,7,-1,-1,0.93,0.9239537715911865
1353,0.015142011834319525,4,1.0061100280723085,93,7,-1,-1,0.93,0.9129706621170044
1354,0.015142011834319525,5,0.9951838924660741,93,7,-1,-1,0.93,0.9019875526428223
1355,0.015142011834319525,6,0.8947564355772427,93,7,-1,-1,0.93,0.8910046815872192
1356,0.015142011834319525,7,0.8847762736199584,93,7,-1,-1,0.93,0.8800214529037476
1357,0.015142011834319525,8,0.8747101074853827,92,7,-1,-1,0.9292929292929293,0.8690385818481445
1358,0.015142011834319525,9,0.8644923326329866,89,7,-1,-1,0.9270833333333334,0.858055591583252
1359,0.015142011834319525,10,0.8541767677269342,85,7,-1,-1,0.9239130434782609,0.8470727205276489
1360,0.015242958579881656,2,0.9295884056727772,95,12,-1,-1,0.8878504672897196,0.93446946144104
1361,0.015242958579881656,3,1.0165470869767543,93,7,-1,-1,0.93,0.9234864711761475
1362,0.015242958579881656,4,1.0056457968390375,93,7,-1,-1,0.93,0.9125034809112549
1363,0.015242958579881656,5,0.9947185607458006,93,7,-1,-1,0.93,0.9015203714370728
1364,0.015242958579881656,6,0.8943322945534028,93,7,-1,-1,0.93,0.8905373811721802
1365,0.015242958579881656,7,0.8843513416688406,93,7,-1,-1,0.93,0.8795543909072876
1366,0.015242958579881656,8,0.8742840081740929,92,7,-1,-1,0.9292929292929293,0.8685712814331055
1367,0.015242958579881656,9,0.8640652981431013,89,7,-1,-1,0.9270833333333334,0.8575881719589233
1368,0.015242958579881656,10,0.8537489825552781,85,7,-1,-1,0.9239130434782609,0.8466053009033203
1369,0.015343905325443786,2,0.9290562990883375,94,12,-1,-1,0.8867924528301887,0.9340022802352905
1370,0.015343905325443786,3,1.0160839057536541,93,7,-1,-1,0.93,0.923019289970398
1371,0.015343905325443786,4,1.0051816373490572,93,7,-1,-1,0.93,0.9120364189147949
1372,0.015343905325443786,5,0.9942531821281076,93,7,-1,-1,0.93,0.9010531902313232
1373,0.015343905325443786,6,0.893908218937456,93,7,-1,-1,0.93,0.8900701999664307
1374,0.015343905325443786,7,0.8839261498555963,93,7,-1,-1,0.93,0.8790870904922485
1375,0.015343905325443786,8,0.8738579744407676,92,7,-1,-1,0.9292929292929293,0.868104100227356
1376,0.015343905325443786,9,0.8636385470436276,89,7,-1,-1,0.9270833333333334,0.8571211099624634
1377,0.015343905325443786,10,0.8533214810849454,85,7,-1,-1,0.9239130434782609,0.8461382389068604
1378,0.015444852071005917,2,0.9286403616761377,94,12,-1,-1,0.8867924528301887,0.9335352182388306
1379,0.015444852071005917,3,1.0156206779578665,93,7,-1,-1,0.93,0.9225521087646484
1380,0.015444852071005917,4,1.0047171941719941,93,7,-1,-1,0.93,0.9115691184997559
1381,0.015444852071005917,5,0.9937877566059056,93,7,-1,-1,0.93,0.9005860090255737
1382,0.015444852071005917,6,0.8934841005291442,93,7,-1,-1,0.93,0.8896030187606812
1383,0.015444852071005917,7,0.8835010235591809,93,7,-1,-1,0.93,0.878619909286499
1384,0.015444852071005917,8,0.8734317888592433,92,7,-1,-1,0.9292929292929293,0.8676367998123169
1385,0.015444852071005917,9,0.8632116436785533,89,7,-1,-1,0.9270833333333334,0.8566539287567139
1386,0.015444852071005917,10,0.8528938268939812,85,7,-1,-1,0.9239130434782609,0.8456710577011108
1387,0.015545798816568047,2,0.9282241683229521,94,12,-1,-1,0.8867924528301887,0.9330679178237915
1388,0.015545798816568047,3,1.0151574035823667,93,7,-1,-1,0.93,0.9220849275588989
1389,0.015545798816568047,4,1.0042527042258096,93,7,-1,-1,0.93,0.9111018180847168
1390,0.015545798816568047,5,0.9933222841721027,93,7,-1,-1,0.93,0.9001188278198242
1391,0.015545798816568047,6,0.8930599393219893,93,7,-1,-1,0.93,0.8891358375549316
1392,0.015545798816568047,7,0.8830757458165652,93,7,-1,-1,0.93,0.87815260887146
1393,0.015545798816568047,8,0.8730058863392312,92,7,-1,-1,0.9292929292929293,0.8671698570251465
1394,0.015545798816568047,9,0.8627848059046944,89,7,-1,-1,0.9270833333333334,0.8561868667602539
1395,0.015545798816568047,10,0.8524660199423232,85,7,-1,-1,0.9239130434782609,0.8452037572860718
1396,0.015646745562130176,2,0.927808037520553,94,12,-1,-1,0.8867924528301887,0.932600736618042
1397,0.015646745562130176,3,1.0146940826201287,93,7,-1,-1,0.93,0.9216177463531494
1398,0.015646745562130176,4,1.0037882860136698,93,7,-1,-1,0.93,0.9106346368789673
1399,0.015646745562130176,5,0.9025969509348896,93,7,-1,-1,0.93,0.8996515274047852
1400,0.015646745562130176,6,0.8926356270611276,93,7,-1,-1,0.93,0.8886685371398926
1401,0.015646745562130176,7,0.8826504250940125,93,7,-1,-1,0.93,0.8776853084564209
1402,0.015646745562130176,8,0.8725796144832902,92,7,-1,-1,0.9292929292929293,0.8667025566101074
1403,0.015646745562130176,9,0.862357706870538,89,7,-1,-1,0.9270833333333334,0.8557195663452148
1404,0.015646745562130176,10,0.8520382784921485,85,7,-1,-1,0.9239130434782609,0.8447365760803223
1405,0.015747692307692306,2,0.9283076130965356,94,11,-1,-1,0.8952380952380953,0.9321334362030029
1406,0.015747692307692306,3,1.0142307150641257,93,7,-1,-1,0.93,0.9211505651473999
1407,0.015747692307692306,4,1.003323702519982,93,7,-1,-1,0.93,0.9101673364639282
1408,0.015747692307692306,5,0.9021738168557469,93,7,-1,-1,0.93,0.8991844654083252
1409,0.015747692307692306,6,0.8922113802259248,93,7,-1,-1,0.93,0.8882013559341431
1410,0.015747692307692306,7,0.8822252784182689,93,7,-1,-1,0.93,0.8772182464599609
1411,0.015747692307692306,8,0.872153408223135,92,7,-1,-1,0.9292929292929293,0.8662353754043579
1412,0.015747692307692306,9,0.8619304554735049,89,7,-1,-1,0.9270833333333334,0.8552521467208862
1413,0.015747692307692306,10,0.8516103842456577,85,7,-1,-1,0.9239130434782609,0.8442692756652832
1414,0.015848639053254437,2,0.927890679149321,94,11,-1,-1,0.8952380952380953,0.931666374206543
1415,0.015848639053254437,3,1.0137673009073278,93,7,-1,-1,0.93,0.9206833839416504
1416,0.015848639053254437,4,1.0028593093041742,93,7,-1,-1,0.93,0.9097002744674683
1417,0.015848639053254437,5,0.9017505321183212,93,7,-1,-1,0.93,0.8987172842025757
1418,0.015848639053254437,6,0.8917870905724374,93,7,-1,-1,0.93,0.8877341747283936
1419,0.015848639053254437,7,0.8817999802658257,93,7,-1,-1,0.93,0.8767510652542114
1420,0.015848639053254437,8,0.8717271588148975,92,7,-1,-1,0.9292929292929293,0.8657681941986084
1421,0.015848639053254437,9,0.8615033786183062,89,7,-1,-1,0.9270833333333334,0.8547849655151367
1422,0.015848639053254437,10,0.851182664682963,85,7,-1,-1,0.9239130434782609,0.8438022136688232
1423,0.015949585798816567,2,0.927473489008584,94,11,-1,-1,0.8952380952380953,0.9311990737915039
1424,0.015949585798816567,3,1.013303840142705,93,7,-1,-1,0.93,0.9202162027359009
1425,0.015949585798816567,4,1.0023946322466584,93,7,-1,-1,0.93,0.9092329740524292
1426,0.015949585798816567,5,0.9013270966834972,93,7,-1,-1,0.93,0.8982499837875366
1427,0.015949585798816567,6,0.8913628663753486,93,7,-1,-1,0.93,0.8872671127319336
1428,0.015949585798816567,7,0.8813746391358346,93,7,-1,-1,0.93,0.8762838840484619
1429,0.015949585798816567,8,0.8713006486893028,92,7,-1,-1,0.9292929292929293,0.8653007745742798
1430,0.015949585798816567,9,0.8610101037336757,88,7,-1,-1,0.9263157894736842,0.8543179035186768
1431,0.015949585798816567,10,0.8506839482070374,84,7,-1,-1,0.9230769230769231,0.8433351516723633
1432,0.016050532544378698,2,0.9270563619291396,94,11,-1,-1,0.8952380952380953,0.9307318925857544
1433,0.016050532544378698,3,1.0128400962076243,93,7,-1,-1,0.93,0.9197487831115723
1434,0.016050532544378698,4,1.001930026942663,93,7,-1,-1,0.93,0.9087657928466797
1435,0.016050532544378698,5,0.9009037265833073,93,7,-1,-1,0.93,0.8977828025817871
1436,0.016050532544378698,6,0.8909382744925791,93,7,-1,-1,0.93,0.886799693107605
1437,0.016050532544378698,7,0.8809492550217808,93,7,-1,-1,0.93,0.8758167028427124
